time_s,Product,Impurity
2445.691382765531,0.6963118697224141,4.9460192467622956e-09
2452.9058116232463,0.6776409541562551,3.872130711771043e-09
2460.120240480962,0.658822150722969,3.026540973118425e-09
2467.3346693386775,0.6398960656744803,2.3618126646397673e-09
2474.5490981963926,0.6209024704349173,1.8401222530310778e-09
2481.763527054108,0.6018801714238458,1.4313645225173627e-09
2488.9779559118238,0.5828668883532256,1.1116195112945364e-09
2496.1923847695393,0.5638991414536688,8.619149511416663e-10
2503.4068136272545,0.5450121480113828,6.672291452684375e-10
2510.62124248497,0.5262397285222525,5.156890902539907e-10
2517.8356713426856,0.5076142226946352,3.979268279188224e-10
2525.0501002004007,0.48916641545813666,3.065637762952302e-10
2532.2645290581163,0.4709254730626745,2.357983682008868e-10
2539.478957915832,0.45291888928100665,1.8107691819072394e-10
2546.693386773547,0.4351724416591474,1.3883141005341604e-10
2553.9078156312626,0.4177101576933341,1.0627098739760702e-10
2561.122244488978,0.4005542907498037,8.121645663527192e-11
2568.3366733466933,0.3837253054849966,6.196917308644639e-11
2575.551102204409,0.3672418724694002,4.7207359045489097e-11
2582.7655310621244,0.3511208716682657,3.590426578299722e-11
2589.9799599198395,0.3353774043871521,2.726369635245866e-11
2597.194388777555,0.32002481324994386,2.06692997357507e-11
2604.4088176352707,0.30507470974170636,1.5644768142976747e-11
2611.623246492986,0.29053700881857886,1.1822650201616438e-11
2618.8376753507014,0.27641997006197183,8.919959658383245e-12
2626.052104208417,0.26273024483452184,6.719133673065591e-12
2633.2665330661325,0.24947292888052033,5.053194481139363e-12
2640.4809619238476,0.23665161980381633,3.7942075691691906e-12
2647.695390781563,0.22426847885125228,2.844320294292077e-12
2654.909819639279,0.2123242964294186,2.128816633484507e-12
2662.124248496994,0.20081856078658714,1.590744208662546e-12
2669.3386773547095,0.18974952929995398,1.1867651585501122e-12
2676.553106212425,0.17911430182041196,8.839578674972541e-13
2683.76753507014,0.16890889554270078,6.573560803140434e-13
2690.9819639278558,0.15912832088766515,4.880587959603878e-13
2698.1963927855713,0.14976665790509763,3.617811583784233e-13
2705.4108216432865,0.140817132729909,2.67745442293646e-13
2712.625250501002,0.13227219365085474,1.9783383485856936e-13
2719.8396793587176,0.12412358637934442,1.4594236956095112e-13
2727.0541082164327,0.11636242813562693,1.0748913253675239e-13
2734.2685370741483,0.10897928020058148,7.904057004751159e-14
2741.482965931864,0.10196421861306788,5.802804116520686e-14
2748.697394789579,0.09530690272498518,4.2533203909305596e-14
2755.9118236472946,0.08899664135859378,3.1125807473633236e-14
2763.12625250501,0.08302245634292647,2.2741310949342164e-14
2770.3406813627253,0.07737314323800808,1.6588713519705963e-14
2777.555110220441,0.07203732908688043,1.2081260776033318e-14
2784.7695390781564,0.06700352706585007,8.784441426311659e-15
2791.983967935872,0.06226018793272535,6.3770288967304055e-15
2799.198396793587,0.05779574820094764,4.621946983119786e-15
2806.4128256513027,0.053598674994245164,3.3445205985855543e-15
2813.6272545090183,0.049657507561657994,2.416268162953297e-15
2820.8416833667334,0.04596089545635255,1.742844856786252e-15
2828.056112224449,0.04249763340351555,1.255089417166449e-15
2835.2705410821645,0.03925669290270378,9.023872431146352e-16
2842.4849699398796,0.036227250628285315,6.477591667568794e-16
2849.699398797595,0.03339871370804215,4.642335558851976e-16
2856.913827655311,0.030760741974585927,3.3217108992945555e-16
2864.128256513026,0.02830326729699183,2.3729548496036083e-16
2871.3426853707415,0.0260165101110226,1.6924640766530604e-16
2878.557114228457,0.02389099327552735,1.2051796359500136e-16
2885.771543086172,0.02191755339011926,8.568137968675474e-17
2892.9859719438878,0.020087349715143366,6.081678506648625e-17
2900.2004008016033,0.018391870839310345,4.309856466162762e-17
2907.4148296593185,0.016822939243279524,3.0493304892197313e-17
2914.629258517034,0.01537271390903461,2.1540140237735656e-17
2921.8436873747496,0.01403369112519134,1.5191298510590308e-17
2929.058116232465,0.01279870363751661,1.0696547154116897e-17
2936.2725450901803,0.011660918292035702,7.519598685541046e-18
2943.486973947896,0.010613832315250754,5.277740801993683e-18
2950.7014028056115,0.009651268372307788,3.698314095624343e-18
2957.9158316633266,0.008767368539526383,2.587389843086035e-18
2965.130260521042,0.007956587322655423,1.807266864976291e-18
2972.3446893787577,0.007213683846633671,1.2603322355102876e-18
2979.559118236473,0.0065337133366113135,8.775060986958794e-19
2986.7735470941884,0.00591201800362205,6.099827922707128e-19
2993.987975951904,0.005344217441666666,4.2333810827319416e-19
3001.202404809619,0.004826198636158024,2.933320294050855e-19
3008.4168336673347,0.004354105676762806,2.029242502267184e-19
3015.6312625250503,0.003924329260720569,1.401556965370876e-19
3022.8456913827654,0.003533496065789444,9.664733857164867e-20
3030.060120240481,0.003178458065118328,6.653825164403195e-20
3037.2745490981965,0.0028562818496239793,4.573568754379245e-20
3044.4889779559117,0.002564238016903631,3.138639096394222e-20
3051.703406813627,0.0022997906793777757,2.150452673729004e-20
3058.917835671343,0.002060587138264778,1.4710273222345737e-20
3066.1322645290584,0.0018444477641650291,1.0046480142440611e-20
3073.3466933867735,0.001649356119500946,6.850297962752979e-21
